Accommodates;Availability 30;Availability 365;Bathrooms;Bedrooms;Beds;Calculated host listings count;Cleaning Fee;Extra People;Guests Included;Maximum Nights;Minimum Nights;Monthly Price;Número de registros;Number of Reviews;Price;Review Scores Accuracy;Review Scores Checkin;Review Scores Cleanliness;Review Scores Communication;Review Scores Location;Review Scores Rating;Review Scores Value;Reviews per Month;Security Deposit;SquareM2;Weekly Price;Neighbourhood_mean_enc;Neighbourhood_Cleansed_mean_enc;Neighbourhood_Group_Cleansed_mean_enc;State_mean_enc;Zipcode_mean_enc;Market_mean_enc;Country_Code_mean_enc;Property_Type_mean_enc;Room_Type_mean_enc;Bed_Type_mean_enc;Calendar_Updated_mean_enc;Cancellation_Policy_mean_enc
2;6;31;1.5;1.0;1.0;1;29.684927169094365;0;1;1125;2;1349.1429632380245;1;0;30.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;59.28767123287671;56.11818181818182;74.19843342036553;65.7026598852724;66.62776078604058;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;58.876574307304786;57.89649835409329
5;0;280;1.5;3.0;4.0;1;50.0;0;5;1125;1;1300.0;1;4;100.0;10.0;10.0;9.0;10.0;9.0;100.0;9.0;0.14;184.25038605779838;33.591561154449764;580.0;69.59787738125293;48.11764705882353;85.20124262897987;68.06039924898577;49.98095238095238;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;51.9646017699115;62.6527209814407
4;24;352;1.0;0.0;1.0;5;29.684927169094365;5;1;1125;1;1349.1429632380245;1;0;89.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;79.67575757575757;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;57.89649835409329
4;7;219;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;13;60.0;10.0;10.0;10.0;10.0;9.0;96.0;9.0;1.21;184.25038605779838;33.591561154449764;369.0396443127084;62.36932707355243;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;73.38528138528139;87.45374637620552;66.53144502406364;59.3462441314554;57.89649835409329
1;0;0;1.0;1.0;1.0;1;29.684927169094365;0;1;3;1;1349.1429632380245;1;1;29.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.71;100.0;33.591561154449764;369.0396443127084;69.59787738125293;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;68.91772151898734;57.89649835409329
8;30;365;1.0;2.0;7.0;4;50.0;20;1;1125;7;1349.1429632380245;1;0;140.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;100.0;33.591561154449764;369.0396443127084;114.62688345342417;113.29693989010441;85.20124262897987;65.6;86.23299373253602;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;54.22357779640921;57.89649835409329
2;0;271;1.0;0.0;2.0;1;20.0;0;1;1125;3;1349.1429632380245;1;6;42.0;9.0;10.0;10.0;9.0;10.0;93.0;9.0;2.54;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;60.089362770394956;72.53040418364307;68.06039924898577;66.45249798752639;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;62.214141414141416;62.6527209814407
4;3;107;1.0;1.0;1.0;2;30.0;0;2;1125;1;1349.1429632380245;1;47;100.0;10.0;10.0;10.0;10.0;10.0;94.0;10.0;5.02;150.0;33.591561154449764;369.0396443127084;85.85172413793103;85.96174142480211;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;56.233502538071065;61.81529135724089;75.92205855240526
4;2;329;1.0;0.0;2.0;10;20.0;8;2;1125;3;1200.0;1;35;47.0;9.0;9.0;9.0;10.0;10.0;92.0;9.0;1.81;184.25038605779838;33.591561154449764;300.0;81.37124463519314;79.67575757575757;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
11;10;320;1.5;5.0;8.0;1;50.0;20;8;1125;2;1349.1429632380245;1;17;130.0;10.0;10.0;10.0;10.0;9.0;92.0;9.0;2.09;200.0;33.591561154449764;369.0396443127084;36.06077348066298;38.054545454545455;35.38961038961039;65.7026598852724;38.004950495049506;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;59.74803149606299;75.92205855240526
4;1;298;1.0;1.0;3.0;1;30.0;15;2;1125;1;1349.1429632380245;1;62;60.0;9.0;9.0;10.0;9.0;9.0;87.0;9.0;2.25;200.0;33.591561154449764;369.0396443127084;59.28767123287671;56.11818181818182;74.19843342036553;65.7026598852724;76.73333333333333;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;58.876574307304786;62.6527209814407
3;0;307;1.0;1.0;3.0;33;29.684927169094365;18;1;365;1;1349.1429632380245;1;19;19.0;8.0;10.0;9.0;10.0;9.0;85.0;9.0;0.34;184.25038605779838;0.0;369.0396443127084;43.96396396396396;48.11764705882353;85.20124262897987;68.06039924898577;49.98095238095238;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;56.78252831670067;75.92205855240526
4;0;0;1.0;1.0;2.0;1;20.0;0;3;1125;2;2500.0;1;1;90.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.07;184.25038605779838;33.591561154449764;700.0;69.59787738125293;85.96174142480211;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.74285714285714;57.89649835409329
1;0;281;0.0;1.0;1.0;14;29.684927169094365;0;1;1125;1;1349.1429632380245;1;0;29.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;63.6996443234253;65.21580434467744;67.3867473880209;65.7026598852724;66.62776078604058;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;52.06862184695183;57.89649835409329
2;8;58;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;2;1349.1429632380245;1;114;49.0;10.0;10.0;10.0;10.0;9.0;97.0;10.0;2.47;184.25038605779838;33.591561154449764;190.0;42.80769230769231;42.05102040816327;46.43317230273752;68.06039924898577;45.4514435695538;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;62.214141414141416;57.89649835409329
2;13;165;1.0;1.0;1.0;1;29.684927169094365;0;2;1125;5;1349.1429632380245;1;21;150.0;10.0;10.0;10.0;10.0;10.0;98.0;10.0;0.82;300.0;33.591561154449764;369.0396443127084;69.59787738125293;65.21580434467744;67.3867473880209;65.7026598852724;66.62776078604058;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;60.54666666666667;57.89649835409329
1;0;0;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;0;35.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;250.0;33.591561154449764;369.0396443127084;69.59787738125293;66.31659564353272;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;58.58518518518518;57.89649835409329
4;0;116;1.0;2.0;2.0;1;40.0;10;2;1125;2;1349.1429632380245;1;14;95.0;10.0;10.0;10.0;10.0;10.0;99.0;10.0;2.02;200.0;33.591561154449764;369.0396443127084;70.71784737019263;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;55.875457875457876;75.92205855240526
4;4;127;1.0;2.0;2.0;1;19.0;0;1;1125;2;1349.1429632380245;1;5;68.0;10.0;10.0;10.0;10.0;10.0;96.0;10.0;5.0;184.25038605779838;33.591561154449764;369.0396443127084;59.706896551724135;58.68421052631579;52.83018867924528;65.7026598852724;60.86274509803921;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
6;0;0;1.0;3.0;3.0;9;29.684927169094365;0;1;1125;2;2280.0;1;2;78.0;8.0;10.0;8.0;9.0;9.0;80.0;7.0;0.09;184.25038605779838;33.591561154449764;539.0;90.26875;85.81889763779527;74.19843342036553;65.7026598852724;78.68627450980392;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;68.91772151898734;57.89649835409329
6;12;301;1.5;2.0;3.0;1;40.0;5;5;1125;4;2000.0;1;42;110.0;9.0;9.0;9.0;9.0;10.0;94.0;9.0;1.17;184.25038605779838;33.591561154449764;740.0;69.59787738125293;81.9640522875817;72.53040418364307;68.06039924898577;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
4;3;185;1.0;1.0;2.0;1;29.684927169094365;5;2;15;3;1349.1429632380245;1;148;63.0;10.0;10.0;10.0;10.0;10.0;96.0;10.0;3.18;100.0;0.0;399.0;70.71784737019263;60.089362770394956;72.53040418364307;68.06039924898577;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
6;0;252;1.0;2.0;4.0;1;60.0;10;4;1125;3;1349.1429632380245;1;3;110.0;9.0;9.0;8.0;10.0;9.0;93.0;9.0;0.57;150.0;33.591561154449764;369.0396443127084;86.68181818181819;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;68.91772151898734;57.89649835409329
4;0;192;1.0;1.0;2.0;1;29.684927169094365;0;1;1125;3;900.0;1;3;63.0;10.0;9.0;8.0;9.0;10.0;80.0;9.0;0.15;184.25038605779838;33.591561154449764;375.0;59.28767123287671;56.11818181818182;74.19843342036553;65.7026598852724;60.71398747390397;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;68.91772151898734;57.89649835409329
3;7;341;1.0;2.0;2.0;2;50.0;25;2;1125;5;1349.1429632380245;1;2;80.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;1.11;150.0;33.591561154449764;369.0396443127084;69.59787738125293;113.29693989010441;85.20124262897987;65.7026598852724;124.37368421052632;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;59.3462441314554;75.92205855240526
1;22;357;1.0;1.0;1.0;1;29.684927169094365;0;1;20;1;1349.1429632380245;1;0;22.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;85.96174142480211;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;84.08147080028839;57.89649835409329
6;14;251;2.0;2.0;5.0;8;29.684927169094365;12;4;999;2;1349.1429632380245;1;46;500.0;9.0;10.0;10.0;9.0;9.0;92.0;9.0;1.38;184.25038605779838;33.591561154449764;369.0396443127084;81.37124463519314;79.67575757575757;72.53040418364307;68.06039924898577;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;55.875457875457876;75.92205855240526
3;0;267;1.0;1.0;1.0;1;20.0;20;1;5;2;2000.0;1;27;70.0;10.0;10.0;10.0;10.0;10.0;95.0;9.0;0.51;250.0;33.591561154449764;500.0;81.37124463519314;79.67575757575757;72.53040418364307;65.6;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;63.40229885057471;62.6527209814407
4;0;192;1.0;2.0;2.0;1;12.0;15;3;1125;2;1349.1429632380245;1;5;50.0;10.0;10.0;10.0;10.0;10.0;96.0;10.0;0.47;184.25038605779838;33.591561154449764;369.0396443127084;36.06077348066298;38.054545454545455;35.38961038961039;65.7026598852724;38.004950495049506;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.5;62.6527209814407
3;0;253;2.0;2.0;2.0;2;40.0;40;3;365;3;1645.0;1;14;120.0;9.0;10.0;9.0;9.0;10.0;89.0;9.0;0.41;301.0;33.591561154449764;750.0;73.1;72.98850574712644;70.92923046884306;65.6;66.45249798752639;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;59.3462441314554;62.6527209814407
6;0;157;2.0;2.0;4.0;1;30.0;10;4;1825;3;1800.0;1;1;85.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.02;184.25038605779838;104.98043520000002;500.0;60.5;63.7;75.27106227106228;65.6;79.08333333333333;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;54.669064748201436;75.92205855240526
2;2;290;1.0;1.0;1.0;2;29.684927169094365;0;1;1125;5;700.0;1;38;50.0;9.0;9.0;9.0;10.0;10.0;89.0;9.0;0.68;100.0;3.2516064000000005;250.0;69.15033318147066;66.31659564353272;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;56.233502538071065;52.14983931651659;75.92205855240526
4;14;345;1.0;1.0;2.0;1;20.0;0;1;1125;2;1349.1429632380245;1;0;90.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;500.0;33.591561154449764;369.0396443127084;69.59787738125293;77.84420796607962;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;59.3462441314554;57.89649835409329
1;30;365;1.0;1.0;1.0;1;20.0;13;1;1125;1;555.0;1;2;20.0;10.0;10.0;10.0;10.0;8.0;100.0;10.0;0.07;100.0;33.591561154449764;140.0;69.59787738125293;58.916666666666664;56.64900662251656;65.6;72.2;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;66.3225806451613;57.89649835409329
1;22;74;1.0;1.0;1.0;1;10.0;0;1;10;1;1349.1429632380245;1;14;20.0;9.0;9.0;10.0;9.0;10.0;84.0;9.0;1.86;250.0;33.591561154449764;369.0396443127084;67.26190476190476;60.86725663716814;70.92923046884306;65.7026598852724;60.55435229799338;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;58.876574307304786;57.89649835409329
4;3;39;1.5;2.0;2.0;9;35.0;0;1;1125;1;1349.1429632380245;1;45;89.0;9.0;9.0;10.0;9.0;10.0;93.0;9.0;5.74;184.25038605779838;33.591561154449764;369.0396443127084;70.71784737019263;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;59.3462441314554;75.92205855240526
2;0;311;3.0;1.0;1.0;97;15.0;5;1;1125;10;1349.1429632380245;1;3;20.0;9.0;7.0;7.0;7.0;10.0;67.0;8.0;0.09;184.25038605779838;33.591561154449764;369.0396443127084;81.37124463519314;79.67575757575757;72.53040418364307;68.06039924898577;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.3462441314554;75.92205855240526
1;0;0;1.0;1.0;2.0;1;30.0;10;1;30;2;1349.1429632380245;1;6;19.0;9.0;10.0;10.0;10.0;10.0;87.0;9.0;0.82;100.0;33.591561154449764;369.0396443127084;69.59787738125293;113.29693989010441;85.20124262897987;65.7026598852724;86.23299373253602;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.3462441314554;57.89649835409329
5;12;336;2.0;2.0;2.0;2;40.0;0;5;60;2;1450.0;1;32;60.0;10.0;10.0;10.0;10.0;10.0;98.0;10.0;1.48;300.0;33.591561154449764;400.0;37.993506493506494;43.411764705882355;38.166666666666664;65.7026598852724;46.625;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;57.89649835409329
4;30;365;1.0;1.0;1.0;3;30.0;10;1;1125;2;1600.0;1;1;90.0;8.0;10.0;8.0;10.0;8.0;80.0;10.0;0.04;250.0;33.591561154449764;550.0;70.71784737019263;60.089362770394956;72.53040418364307;68.06039924898577;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;72.04;75.92205855240526
4;0;0;1.0;1.0;2.0;1;15.0;10;2;1125;1;1349.1429632380245;1;57;45.0;9.0;9.0;8.0;9.0;10.0;83.0;9.0;4.02;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;68.91772151898734;62.6527209814407
2;11;46;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;3;1349.1429632380245;1;77;40.0;10.0;10.0;10.0;10.0;10.0;99.0;10.0;6.0;184.25038605779838;33.591561154449764;369.0396443127084;55.865671641791046;54.06310679611651;46.43317230273752;65.7026598852724;45.4514435695538;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;84.08147080028839;62.6527209814407
4;1;12;1.0;1.0;2.0;1;29.684927169094365;5;2;1125;1;1349.1429632380245;1;6;59.0;9.0;10.0;8.0;10.0;10.0;80.0;9.0;2.54;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;60.089362770394956;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;62.6527209814407
3;0;219;1.0;1.0;1.0;1;20.0;10;2;25;3;2000.0;1;81;250.0;10.0;10.0;10.0;10.0;10.0;96.0;10.0;1.34;100.0;0.0;640.0;81.37124463519314;79.67575757575757;72.53040418364307;65.6;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;80.22857142857143;62.6527209814407
3;7;300;1.5;2.0;2.0;11;70.0;0;1;1125;5;1349.1429632380245;1;1;150.0;10.0;10.0;10.0;10.0;10.0;80.0;8.0;0.05;250.0;33.591561154449764;369.0396443127084;73.1;102.68;70.92923046884306;65.7026598852724;79.94011976047904;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
1;0;33;2.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;0;20.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.15033318147066;66.31659564353272;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;56.78252831670067;57.89649835409329
2;0;66;1.0;1.0;1.0;1;10.0;0;1;30;3;1349.1429632380245;1;0;40.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;86.68181818181819;77.84420796607962;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;84.08147080028839;62.6527209814407
1;0;0;1.0;1.0;1.0;4;29.684927169094365;0;1;1125;1;1349.1429632380245;1;0;30.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;56.43333333333333;78.66666666666667;67.3867473880209;65.7026598852724;48.142857142857146;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;56.48760330578512;62.6527209814407
2;1;303;1.0;1.0;1.0;1;29.684927169094365;10;1;1125;3;480.0;1;11;43.0;10.0;10.0;10.0;10.0;10.0;98.0;10.0;0.24;184.25038605779838;0.0;240.0;69.59787738125293;77.84420796607962;72.53040418364307;68.06039924898577;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;58.876574307304786;75.92205855240526
1;21;319;1.0;1.0;1.0;4;29.684927169094365;10;1;30;1;1349.1429632380245;1;59;24.0;10.0;10.0;10.0;10.0;9.0;93.0;10.0;6.34;184.25038605779838;33.591561154449764;369.0396443127084;44.86486486486486;44.94230769230769;52.83018867924528;65.7026598852724;41.86021505376344;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;61.81529135724089;62.6527209814407
3;5;288;1.0;1.0;2.0;1;5.0;15;2;1125;2;1349.1429632380245;1;67;30.0;9.0;9.0;9.0;10.0;10.0;88.0;9.0;7.85;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;79.67575757575757;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;56.78252831670067;75.92205855240526
2;24;65;1.0;1.0;1.0;2;8.0;0;1;4;1;1349.1429632380245;1;2;30.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.78;100.0;33.591561154449764;369.0396443127084;59.706896551724135;58.68421052631579;52.83018867924528;65.7026598852724;60.86274509803921;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;84.08147080028839;62.6527209814407
5;10;329;1.0;2.0;3.0;2;29.684927169094365;20;4;1125;1;1349.1429632380245;1;0;120.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;34.23076923076923;35.38961038961039;65.7026598852724;32.982142857142854;66.0899232302445;66.24000746440058;59.156670716928154;87.45374637620552;66.53144502406364;55.875457875457876;57.89649835409329
2;13;120;1.0;1.0;1.0;1;15.0;0;1;1125;3;1349.1429632380245;1;5;65.0;10.0;10.0;10.0;10.0;10.0;96.0;10.0;3.26;120.0;33.591561154449764;369.0396443127084;70.71784737019263;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;75.92205855240526
1;0;219;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;450.0;1;9;28.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.37;184.25038605779838;33.591561154449764;200.0;35.0;46.559322033898304;46.43317230273752;68.06039924898577;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;52.14983931651659;57.89649835409329
2;0;0;2.0;1.0;2.0;9;29.684927169094365;10;1;1125;3;600.0;1;27;17.0;9.0;9.0;8.0;9.0;10.0;82.0;9.0;0.77;90.0;33.591561154449764;250.0;86.68181818181819;77.84420796607962;72.53040418364307;68.06039924898577;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;55.875457875457876;62.6527209814407
6;10;177;2.0;2.0;2.0;15;40.0;20;4;1125;3;2900.0;1;54;130.0;10.0;10.0;10.0;10.0;10.0;94.0;10.0;1.78;300.0;33.591561154449764;780.0;85.85172413793103;85.96174142480211;72.53040418364307;68.06039924898577;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
5;4;318;1.0;2.0;2.0;1;25.0;0;1;1125;2;2500.0;1;57;125.0;10.0;10.0;10.0;10.0;9.0;94.0;9.0;2.43;150.0;33.591561154449764;650.0;62.36932707355243;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;62.214141414141416;62.6527209814407
2;0;281;1.5;1.0;1.0;2;29.684927169094365;5;1;1125;1;360.0;1;1;30.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.07;184.25038605779838;33.591561154449764;80.0;54.628571428571426;48.57627118644068;52.83018867924528;65.7026598852724;44.46268656716418;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;52.14983931651659;75.92205855240526
2;7;173;2.0;1.0;2.0;7;15.0;10;2;30;2;1200.0;1;93;45.0;9.0;10.0;9.0;10.0;10.0;91.0;9.0;4.77;100.0;33.591561154449764;300.0;70.71784737019263;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;59.3462441314554;62.6527209814407
4;11;306;1.0;1.0;3.0;2;35.0;0;4;1125;2;1349.1429632380245;1;54;45.0;9.0;9.0;8.0;9.0;9.0;79.0;8.0;3.21;184.25038605779838;33.591561154449764;369.0396443127084;41.754901960784316;35.34782608695652;37.275862068965516;65.7026598852724;42.82539682539682;66.0899232302445;66.24000746440058;59.156670716928154;87.45374637620552;66.53144502406364;55.875457875457876;75.92205855240526
6;0;11;1.0;1.0;1.0;29;29.684927169094365;0;1;1125;4;1349.1429632380245;1;2;68.0;8.0;7.0;6.0;8.0;7.0;70.0;7.0;0.62;150.0;33.591561154449764;369.0396443127084;95.68;105.5;75.27106227106228;65.7026598852724;79.08333333333333;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
2;2;309;1.0;1.0;2.0;3;30.0;0;1;60;7;775.0;1;7;85.0;10.0;10.0;9.0;10.0;10.0;89.0;9.0;0.23;96.0;33.591561154449764;375.0;69.59787738125293;113.29693989010441;85.20124262897987;68.06039924898577;124.37368421052632;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;52.14983931651659;62.6527209814407
5;0;231;1.0;2.0;3.0;4;50.0;20;2;1125;3;3000.0;1;41;90.0;10.0;9.0;10.0;9.0;10.0;88.0;9.0;0.94;184.25038605779838;69.95598912000001;800.0;70.71784737019263;60.089362770394956;72.53040418364307;68.06039924898577;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;60.54666666666667;62.6527209814407
4;2;176;1.0;0.0;2.0;5;29.684927169094365;10;2;365;2;1350.0;1;116;65.0;10.0;10.0;10.0;10.0;10.0;96.0;10.0;2.09;80.0;33.591561154449764;450.0;86.68181818181819;77.84420796607962;72.53040418364307;65.6;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
2;30;365;1.0;1.0;1.0;3;20.0;0;1;1125;1;1302.0;1;0;80.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;200.0;33.591561154449764;700.0;69.59787738125293;85.81889763779527;74.19843342036553;65.7026598852724;80.0;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;71.21875;62.6527209814407
6;6;106;1.0;2.0;2.0;1;29.684927169094365;0;1;1125;2;1349.1429632380245;1;24;75.0;10.0;10.0;10.0;10.0;9.0;98.0;10.0;6.67;300.0;33.591561154449764;369.0396443127084;69.59787738125293;48.11764705882353;85.20124262897987;65.7026598852724;49.98095238095238;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;62.6527209814407
